Target Pattern Name,Target Pattern Description,Prefix,Per minute charge,Connection charge,Charge period
Niger,Mobile,2279,"0.433","0.433",1
Niger,Mobile,2278,"0.428","0.428",1
Niger,Mobile,22793009,"0.575","0.575",1
Niger,Special Services,2271,1200,1200,1
Niger,Special Services,227201,1200,1200,1
Niger,Special Services,2272039,1200,1200,1
Niger,Special Services,22739,1200,1200,1
Niger,Landline,227,"0.423","0.423",1
Nigeria,Mobile,23470,"0.072","0.072",1
Nigeria,Landline,234,"0.052","0.052",1
Nigeria,Lagos,2341,"0.05","0.05",1
Nigeria,Mobile,23480,"0.072","0.072",1
Nigeria,Mobile,23481,"0.068","0.068",1
Nigeria,Nitem Mobile,23490,"0.072","0.072",1
Nigeria,Visafone Mobile,2347025,"0.072","0.072",1
Nigeria,Visafone Mobile,2347026,"0.072","0.072",1
Nigeria,Visafone Mobile,234704,"0.072","0.072",1
Northern Mariana Islands,Landline,1670,"0.614","0.614",1
Norway,Special Services,4702,1200,1200,1
Norway,Special Services,4703,1200,1200,1
Norway,Special Services,4704,1200,1200,1
Norway,Landline,47,"0.016","0.016",1
Norway,Special Services,4705,1200,1200,1
Norway,Special Services,4706,1200,1200,1
Norway,Special Services,4707,1200,1200,1
Norway,Special Services,4708,1200,1200,1
Norway,Mobile,474,"0.026","0.026",1
Norway,Special Services,4709,1200,1200,1
Norway,Special Services,471881,1200,1200,1
Norway,Mobile,4758,"0.026","0.026",1
Norway,Special Services,471882,1200,1200,1
Norway,Special Services,47810,1200,1200,1
Norway,Special Services,47811,1200,1200,1
Norway,Special Services,47812,1200,1200,1
Norway,Special Services,47813,1200,1200,1
Norway,Special Services,47814,1200,1200,1
Norway,Special Services,47815,1200,1200,1
Norway,Special Services,4785,1200,1200,1
Norway,Special Services,47880,1200,1200,1
Norway,Mobile,479,"0.026","0.026",1
Norway,Mobile,4759,"0.026","0.026",1
Oman,Mobile,96893,"0.302","0.302",1
Oman,Landline,968,"0.231","0.231",1
Oman,Nawras,96822,"0.152","0.152",1
Oman,Mobile,96890,"0.302","0.302",1
Oman,Mobile,96891,"0.302","0.302",1
Oman,Mobile,96892,"0.302","0.302",1
Oman,Mobile,96898,"0.302","0.302",1
Oman,Mobile,96899,"0.302","0.302",1
Oman,Mobile,96815,"0.315","0.315",1
Oman,Mobile,9689,"0.315","0.315",1
Pakistan,Lahore,9242,"0.058","0.058",1
Pakistan,Islamabad,9251,"0.058","0.058",1
Pakistan,Landline,92,"0.058","0.058",1
Pakistan,Mobile,923,"0.07","0.07",1
Pakistan,Mobilink Mobile,9230,"0.072","0.072",1
Pakistan,Telenor Mobile,9234,"0.049","0.049",1
Pakistan,Ufone Mobile,9233,"0.07","0.07",1
Pakistan,Warid Mobile,9232,"0.05","0.05",1
Pakistan,Zong Mobile,9231,"0.07","0.07",1
Pakistan,Karachi,9221,"0.059","0.059",1
Palestine,Mobile,97059,"0.227","0.227",1
Palestine,Landline,970,"0.195","0.195",1
Palestine,Mobile,97056,"0.227","0.227",1
Panama,Landline,507,"0.038","0.038",1
Panama,Mobile,5076,"0.159","0.159",1
Papua New Guinea,Mobile,6757,"0.517","0.517",1
Papua New Guinea,Digicel Mobile,67570,"0.696","0.696",1
Papua New Guinea,Digicel Mobile,67571,"0.696","0.696",1
Papua New Guinea,Digicel Mobile,67572,"0.696","0.696",1
Papua New Guinea,Digicel Mobile,67573,"0.696","0.696",1
Papua New Guinea,Digicel Mobile,67579,"0.696","0.696",1
Papua New Guinea,Landline,675,"0.696","0.696",1
Papua New Guinea,Mobile,6752015,"0.517","0.517",1
Paraguay,Mobile,595971,"0.07","0.07",1
Paraguay,Landline,595,"0.049","0.049",1
Paraguay,Mobile,5959,"0.083","0.083",1
Paraguay,Mobile,595972,"0.09","0.09",1
Paraguay,Mobile,595973,"0.07","0.07",1
Paraguay,Mobile,595974,"0.09","0.09",1
Paraguay,Mobile,595975,"0.07","0.07",1
Paraguay,Mobile,595976,"0.09","0.09",1
Paraguay,Telecel Mobile,59598,"0.07","0.07",1
Paraguay,VOX Mobile,59596,"0.076","0.076",1
Paraguay,CTI Mobile,595991,"0.061","0.061",1
Paraguay,CTI Mobile,595993,"0.061","0.061",1
Paraguay,CTI Mobile,595995,"0.061","0.061",1
Paraguay,Claro Mobile,59599,"0.061","0.061",1
Peru,Lima,5114,"0.012","0.012",1
Peru,Rural,51438,"0.293","0.293",1
Peru,Rural,51448,"0.293","0.293",1
Peru,Rural,51518,"0.293","0.293",1
Peru,Rural,51528,"0.293","0.293",1
Peru,Rural,51538,"0.293","0.293",1
Peru,Rural,51548,"0.293","0.293",1
Peru,Rural,51568,"0.293","0.293",1
Peru,Rural,51618,"0.293","0.293",1
Peru,Rural,51628,"0.293","0.293",1
Peru,Rural,51638,"0.293","0.293",1
Peru,Rural,51648,"0.293","0.293",1
Peru,Rural,51658,"0.293","0.293",1
Peru,Rural,51668,"0.293","0.293",1
Peru,Rural,51678,"0.293","0.293",1
Peru,Rural,51728,"0.293","0.293",1
Peru,Rural,51738,"0.293","0.293",1
Peru,Rural,51748,"0.293","0.293",1
Peru,Rural,51768,"0.293","0.293",1
Peru,Rural,51828,"0.293","0.293",1
Peru,Rural,51838,"0.293","0.293",1
Peru,Rural,51848,"0.293","0.293",1
Peru,Landline,514,"0.077","0.077",1
Peru,Landline,515,"0.077","0.077",1
Peru,Landline,516,"0.077","0.077",1
Peru,Landline,517,"0.077","0.077",1
Peru,Landline,518,"0.077","0.077",1
Peru,Mobile,519,"0.063","0.063",1
Peru,Tesam Mobile,5199820,"0.068","0.068",1
Peru,Tesam Mobile,5199821,"0.068","0.068",1
Peru,Landline,51,"0.022","0.022",1
Peru,Lima,5112,"0.012","0.012",1
Peru,Lima,5113,"0.012","0.012",1
Peru,Rural,51428,"0.293","0.293",1
Peru,Lima,5115,"0.012","0.012",1
Peru,Lima,5116,"0.012","0.012",1
Peru,Lima,5117,"0.012","0.012",1
Peru,Lima,5119,"0.012","0.012",1
Peru,Rural,51418,"0.293","0.293",1
Peru,Rural,5118,"0.293","0.293",1
Philippines,Mobile,639,"0.197","0.197",1
Philippines,Mobile,638,"0.152","0.152",1
Philippines,Landline,63,"0.136","0.136",1
Philippines,Manila,632,"0.136","0.136",1
Poland,T - Mobile,487363,"0.153","0.153",1
Poland,Landline,48,"0.063","0.063",1
Poland,Directory Service,48118913,"0.02","0.02",1
Poland,Mobile CenterNet,487200,"0.259","0.259",1
Poland,Mobile CenterNet,487201,"0.259","0.259",1
Poland,Mobile CenterNet,487202,"0.259","0.259",1
Poland,Mobile CenterNet,487203,"0.259","0.259",1
Poland,Mobile CenterNet,487204,"0.259","0.259",1
Poland,Mobile CenterNet,487205,"0.259","0.259",1
Poland,Mobile CenterNet,487206,"0.259","0.259",1
Poland,Mobile CenterNet,487207,"0.259","0.259",1
Poland,Mobile CenterNet,487209,"0.259","0.259",1
Poland,Mobile CenterNet,488811,"0.259","0.259",1
Poland,Mobile Mobyland,487280,"0.231","0.231",1
Poland,Mobile Orange,4850,"0.126","0.126",1
Poland,Mobile Orange,4851,"0.126","0.126",1
Poland,Mobile Orange,485711,"0.126","0.126",1
Poland,Mobile Orange,485712,"0.126","0.126",1
Poland,Mobile Orange,485713,"0.126","0.126",1
Poland,Mobile Orange,485714,"0.126","0.126",1
Poland,Mobile Orange,48572,"0.126","0.126",1
Poland,Mobile Orange,48573,"0.126","0.126",1
Poland,Mobile Orange,486901,"0.126","0.126",1
Poland,Mobile Orange,486902,"0.126","0.126",1
Poland,Mobile Orange,486903,"0.126","0.126",1
Poland,Mobile Orange,486904,"0.126","0.126",1
Poland,Mobile Orange,486905,"0.126","0.126",1
Poland,Mobile Orange,486906,"0.126","0.126",1
Poland,Mobile Orange,487800,"0.126","0.126",1
Poland,Mobile Orange,487801,"0.126","0.126",1
Poland,Mobile Orange,4878020,"0.126","0.126",1
Poland,Mobile Orange,4878029,"0.126","0.126",1
Poland,Mobile Orange,487805,"0.126","0.126",1
Poland,Mobile Orange,487806,"0.126","0.126",1
Poland,Mobile Orange,487863,"0.126","0.126",1
Poland,Mobile Orange,487864,"0.126","0.126",1
Poland,Mobile Orange,487865,"0.126","0.126",1
Poland,Mobile Orange,487866,"0.126","0.126",1
Poland,Mobile Orange,487867,"0.126","0.126",1
Poland,Mobile Orange,487868,"0.126","0.126",1
Poland,Mobile Orange,487869,"0.126","0.126",1
Poland,Mobile Orange,487890,"0.126","0.126",1
Poland,Mobile Orange,487891,"0.126","0.126",1
Poland,Mobile Orange,487892,"0.126","0.126",1
Poland,Mobile Orange,487893,"0.126","0.126",1
Poland,Mobile Orange,487894,"0.126","0.126",1
Poland,Mobile Orange,48797,"0.126","0.126",1
Poland,Mobile Orange,48798,"0.126","0.126",1
Poland,Mobile Orange,487990,"0.126","0.126",1
Poland,Mobile Orange,487996,"0.126","0.126",1
Poland,Mobile P4,48530,"0.1","0.1",1
Poland,Mobile P4,48531,"0.1","0.1",1
Poland,Mobile P4,48533,"0.1","0.1",1
Poland,Mobile P4,48534,"0.1","0.1",1
Poland,Mobile P4,48535,"0.1","0.1",1
Poland,Mobile P4,485360,"0.1","0.1",1
Poland,Mobile P4,485361,"0.1","0.1",1
Poland,Mobile P4,485362,"0.1","0.1",1
Poland,Mobile P4,485363,"0.1","0.1",1
Poland,Mobile P4,485364,"0.1","0.1",1
Poland,Mobile P4,485365,"0.1","0.1",1
Poland,Mobile P4,485367,"0.1","0.1",1
Poland,Mobile P4,485368,"0.1","0.1",1
Poland,Mobile P4,485369,"0.1","0.1",1
Poland,Mobile P4,48537,"0.1","0.1",1
Poland,Mobile P4,48570,"0.1","0.1",1
Poland,Mobile P4,48574,"0.1","0.1",1
Poland,Mobile P4,48575,"0.1","0.1",1
Poland,Mobile P4,48576,"0.1","0.1",1
Poland,Mobile P4,48577,"0.1","0.1",1
Poland,Mobile P4,485790,"0.1","0.1",1
Poland,Mobile P4,485798,"0.1","0.1",1
Poland,Mobile P4,485799,"0.1","0.1",1
Poland,Mobile P4,486666,"0.1","0.1",1
Poland,Mobile P4,486900,"0.1","0.1",1
Poland,Mobile P4,486908,"0.1","0.1",1
Poland,Mobile P4,486909,"0.1","0.1",1
Poland,Mobile P4,4869922,"0.1","0.1",1
Poland,Mobile P4,4869970,"0.1","0.1",1
Poland,Mobile P4,4869979,"0.1","0.1",1
Poland,Mobile P4,486998,"0.1","0.1",1
Poland,Mobile P4,486999,"0.1","0.1",1
Poland,Mobile P4,487208,"0.1","0.1",1
Poland,Mobile P4,487290,"0.1","0.1",1
Poland,Mobile P4,487291,"0.1","0.1",1
Poland,Mobile P4,48730,"0.1","0.1",1
Poland,Mobile P4,48731,"0.1","0.1",1
Poland,Mobile P4,48732,"0.1","0.1",1
Poland,Mobile P4,48733,"0.1","0.1",1
Poland,Mobile P4,487360,"0.1","0.1",1
Poland,Mobile P4,487367,"0.1","0.1",1
Poland,Mobile P4,487368,"0.1","0.1",1
Poland,Mobile P4,487369,"0.1","0.1",1
Poland,Mobile P4,487373,"0.1","0.1",1
Poland,Mobile P4,487374,"0.1","0.1",1
Poland,Mobile P4,487375,"0.1","0.1",1
Poland,Mobile P4,487376,"0.1","0.1",1
Poland,Mobile P4,487377,"0.1","0.1",1
Poland,Mobile P4,487378,"0.1","0.1",1
Poland,Mobile P4,487379,"0.1","0.1",1
Poland,Mobile P4,487390,"0.1","0.1",1
Poland,Mobile P4,487392,"0.1","0.1",1
Poland,Mobile P4,4873930,"0.1","0.1",1
Poland,Mobile P4,4873999,"0.1","0.1",1
Poland,Mobile P4,4878021,"0.1","0.1",1
Poland,Mobile P4,4878022,"0.1","0.1",1
Poland,Mobile P4,4878023,"0.1","0.1",1
Poland,Mobile P4,4878024,"0.1","0.1",1
Poland,Mobile P4,4878027,"0.1","0.1",1
Poland,Mobile P4,4878028,"0.1","0.1",1
Poland,Mobile P4,4878608,"0.1","0.1",1
Poland,Mobile P4,487861,"0.1","0.1",1
Poland,Mobile P4,487862,"0.1","0.1",1
Poland,Mobile P4,48790,"0.1","0.1",1
Poland,Mobile P4,48791,"0.1","0.1",1
Poland,Mobile P4,48792,"0.1","0.1",1
Poland,Mobile P4,48793,"0.1","0.1",1
Poland,Mobile P4,48794,"0.1","0.1",1
Poland,Mobile P4,487950,"0.1","0.1",1
Poland,Mobile P4,487956,"0.1","0.1",1
Poland,Mobile P4,487957,"0.1","0.1",1
Poland,Mobile P4,487958,"0.1","0.1",1
Poland,Mobile P4,487959,"0.1","0.1",1
Poland,Mobile P4,48796,"0.1","0.1",1
Poland,Mobile P4,487991,"0.1","0.1",1
Poland,Mobile P4,487992,"0.1","0.1",1
Poland,Mobile P4,487993,"0.1","0.1",1
Poland,Mobile P4,487994,"0.1","0.1",1
Poland,Mobile P4,487995,"0.1","0.1",1
Poland,Mobile P4,487997,"0.1","0.1",1
Poland,Mobile P4,487998,"0.1","0.1",1
Poland,Mobile P4,487999,"0.1","0.1",1
Poland,Mobile P4,488812,"0.1","0.1",1
Poland,Mobile P4,488813,"0.1","0.1",1
Poland,Mobile P4,488814,"0.1","0.1",1
Poland,Mobile P4,488815,"0.1","0.1",1
Poland,Mobile P4,488816,"0.1","0.1",1
Poland,Mobile P4,488817,"0.1","0.1",1
Poland,Mobile P4,488830,"0.1","0.1",1
Poland,Mobile P4,488831,"0.1","0.1",1
Poland,Mobile P4,488832,"0.1","0.1",1
Poland,Mobile P4,488834,"0.1","0.1",1
Poland,Mobile P4,488835,"0.1","0.1",1
Poland,Mobile P4,488836,"0.1","0.1",1
Poland,Mobile P4,488837,"0.1","0.1",1
Poland,Mobile P4,488839,"0.1","0.1",1
Poland,Mobile P4,488840,"0.1","0.1",1
Poland,Mobile P4,488843,"0.1","0.1",1
Poland,Mobile P4,488846,"0.1","0.1",1
Poland,Mobile P4,488847,"0.1","0.1",1
Poland,Mobile P4,488848,"0.1","0.1",1
Poland,Mobile P4,488849,"0.1","0.1",1
Poland,Mobile Plus,485366,"0.104","0.104",1
Poland,Mobile Plus,485791,"0.104","0.104",1
Poland,Mobile Plus,485792,"0.104","0.104",1
Poland,Mobile Plus,485793,"0.104","0.104",1
Poland,Mobile Plus,48601,"0.104","0.104",1
Poland,Mobile Plus,48603,"0.104","0.104",1
Poland,Mobile Plus,48605,"0.104","0.104",1
Poland,Mobile Plus,48607,"0.104","0.104",1
Poland,Mobile Plus,48609,"0.104","0.104",1
Poland,Mobile Plus,48661,"0.104","0.104",1
Poland,Mobile Plus,48663,"0.104","0.104",1
Poland,Mobile Plus,48665,"0.104","0.104",1
Poland,Mobile Plus,48667,"0.104","0.104",1
Poland,Mobile Plus,48669,"0.104","0.104",1
Poland,Mobile Plus,48691,"0.104","0.104",1
Poland,Mobile Plus,48693,"0.104","0.104",1
Poland,Mobile Plus,48695,"0.104","0.104",1
Poland,Mobile Plus,48697,"0.104","0.104",1
Poland,Mobile Plus,4869900,"0.104","0.104",1
Poland,Mobile Plus,4869902,"0.104","0.104",1
Poland,Mobile Plus,4869903,"0.104","0.104",1
Poland,Mobile Plus,4869904,"0.104","0.104",1
Poland,Mobile Plus,4869905,"0.104","0.104",1
Poland,Mobile Plus,4869906,"0.104","0.104",1
Poland,Mobile Plus,4869907,"0.104","0.104",1
Poland,Mobile Plus,4869908,"0.104","0.104",1
Poland,Mobile Plus,4869909,"0.104","0.104",1
Poland,Mobile Plus,486991,"0.104","0.104",1
Poland,Mobile Plus,4869920,"0.104","0.104",1
Poland,Mobile Plus,4869921,"0.104","0.104",1
Poland,Mobile Plus,4869923,"0.104","0.104",1
Poland,Mobile Plus,4869924,"0.104","0.104",1
Poland,Mobile Plus,4869925,"0.104","0.104",1
Poland,Mobile Plus,4869926,"0.104","0.104",1
Poland,Mobile Plus,4869927,"0.104","0.104",1
Poland,Mobile Plus,4869928,"0.104","0.104",1
Poland,Mobile Plus,4869929,"0.104","0.104",1
Poland,Mobile Plus,486993,"0.104","0.104",1
Poland,Mobile Plus,486994,"0.104","0.104",1
Poland,Mobile Plus,486995,"0.104","0.104",1
Poland,Mobile Plus,4869961,"0.104","0.104",1
Poland,Mobile Plus,4869962,"0.104","0.104",1
Poland,Mobile Plus,4869963,"0.104","0.104",1
Poland,Mobile Plus,4869964,"0.104","0.104",1
Poland,Mobile Plus,4869965,"0.104","0.104",1
Poland,Mobile Plus,4869966,"0.104","0.104",1
Poland,Mobile Plus,4869967,"0.104","0.104",1
Poland,Mobile Plus,4869968,"0.104","0.104",1
Poland,Mobile Plus,4869969,"0.104","0.104",1
Poland,Mobile Plus,4869971,"0.104","0.104",1
Poland,Mobile Plus,4869972,"0.104","0.104",1
Poland,Mobile Plus,4869973,"0.104","0.104",1
Poland,Mobile Plus,4869975,"0.104","0.104",1
Poland,Mobile Plus,4869976,"0.104","0.104",1
Poland,Mobile Plus,4869977,"0.104","0.104",1
Poland,Mobile Plus,48721,"0.104","0.104",1
Poland,Mobile Plus,48722,"0.104","0.104",1
Poland,Mobile Plus,48723,"0.104","0.104",1
Poland,Mobile Plus,48724,"0.104","0.104",1
Poland,Mobile Plus,48725,"0.104","0.104",1
Poland,Mobile Plus,48726,"0.104","0.104",1
Poland,Mobile Plus,487270,"0.104","0.104",1
Poland,Mobile Plus,487274,"0.104","0.104",1
Poland,Mobile Plus,487275,"0.104","0.104",1
Poland,Mobile Plus,487276,"0.104","0.104",1
Poland,Mobile Plus,487277,"0.104","0.104",1
Poland,Mobile Plus,487278,"0.104","0.104",1
Poland,Mobile Plus,487279,"0.104","0.104",1
Poland,Mobile Plus,487292,"0.104","0.104",1
Poland,Mobile Plus,487293,"0.104","0.104",1
Poland,Mobile Plus,487294,"0.104","0.104",1
Poland,Mobile Plus,487295,"0.104","0.104",1
Poland,Mobile Plus,487296,"0.104","0.104",1
Poland,Mobile Plus,4872971,"0.104","0.104",1
Poland,Mobile Plus,4872976,"0.104","0.104",1
Poland,Mobile Plus,487370,"0.104","0.104",1
Poland,Mobile Plus,487371,"0.104","0.104",1
Poland,Mobile Plus,487372,"0.104","0.104",1
Poland,Mobile Plus,4873931,"0.104","0.104",1
Poland,Mobile Plus,4873932,"0.104","0.104",1
Poland,Mobile Plus,4873933,"0.104","0.104",1
Poland,Mobile Plus,4873934,"0.104","0.104",1
Poland,Mobile Plus,4873935,"0.104","0.104",1
Poland,Mobile Plus,4873936,"0.104","0.104",1
Poland,Mobile Plus,4873937,"0.104","0.104",1
Poland,Mobile Plus,4873938,"0.104","0.104",1
Poland,Mobile Plus,4873939,"0.104","0.104",1
Poland,Mobile Plus,487394,"0.104","0.104",1
Poland,Mobile Plus,487395,"0.104","0.104",1
Poland,Mobile Plus,487396,"0.104","0.104",1
Poland,Mobile Plus,487397,"0.104","0.104",1
Poland,Mobile Plus,487398,"0.104","0.104",1
Poland,Mobile Plus,48781,"0.104","0.104",1
Poland,Mobile Plus,48782,"0.104","0.104",1
Poland,Mobile Plus,48783,"0.104","0.104",1
Poland,Mobile Plus,48785,"0.104","0.104",1
Poland,Mobile Plus,487895,"0.104","0.104",1
Poland,Mobile Plus,487896,"0.104","0.104",1
Poland,Mobile Plus,487897,"0.104","0.104",1
Poland,Mobile Plus,487898,"0.104","0.104",1
Poland,Mobile Plus,487899,"0.104","0.104",1
Poland,Mobile Plus,48885,"0.104","0.104",1
Poland,Mobile Plus,48887,"0.104","0.104",1
Poland,T - Mobile,48532,"0.153","0.153",1
Poland,T - Mobile,48538,"0.153","0.153",1
Poland,T - Mobile,48539,"0.153","0.153",1
Poland,T - Mobile,48600,"0.153","0.153",1
Poland,T - Mobile,48602,"0.153","0.153",1
Poland,T - Mobile,48604,"0.153","0.153",1
Poland,T - Mobile,48606,"0.153","0.153",1
Poland,T - Mobile,48608,"0.153","0.153",1
Poland,T - Mobile,48660,"0.153","0.153",1
Poland,T - Mobile,48662,"0.153","0.153",1
Poland,T - Mobile,48664,"0.153","0.153",1
Poland,T - Mobile,486660,"0.153","0.153",1
Poland,T - Mobile,486661,"0.153","0.153",1
Poland,T - Mobile,486662,"0.153","0.153",1
Poland,T - Mobile,486663,"0.153","0.153",1
Poland,T - Mobile,486664,"0.153","0.153",1
Poland,T - Mobile,486665,"0.153","0.153",1
Poland,T - Mobile,486667,"0.153","0.153",1
Poland,T - Mobile,486668,"0.153","0.153",1
Poland,T - Mobile,486669,"0.153","0.153",1
Poland,T - Mobile,48668,"0.153","0.153",1
Poland,T - Mobile,48692,"0.153","0.153",1
Poland,T - Mobile,48694,"0.153","0.153",1
Poland,T - Mobile,48696,"0.153","0.153",1
Poland,T - Mobile,48698,"0.153","0.153",1
Poland,T - Mobile,487272,"0.153","0.153",1
Poland,T - Mobile,487273,"0.153","0.153",1
Poland,T - Mobile,487281,"0.153","0.153",1
Poland,T - Mobile,487282,"0.153","0.153",1
Poland,T - Mobile,487283,"0.153","0.153",1
Poland,T - Mobile,487284,"0.153","0.153",1
Poland,T - Mobile,487285,"0.153","0.153",1
Poland,T - Mobile,487286,"0.153","0.153",1
Poland,T - Mobile,487287,"0.153","0.153",1
Poland,T - Mobile,487288,"0.153","0.153",1
Poland,T - Mobile,487289,"0.153","0.153",1
Poland,T - Mobile,487298,"0.153","0.153",1
Poland,T - Mobile,487299,"0.153","0.153",1
Poland,T - Mobile,48734,"0.153","0.153",1
Poland,T - Mobile,48735,"0.153","0.153",1
Poland,T - Mobile,487361,"0.153","0.153",1
Poland,T - Mobile,487362,"0.153","0.153",1
Poland,T - Mobile,487364,"0.153","0.153",1
Poland,T - Mobile,487365,"0.153","0.153",1
Poland,T - Mobile,487366,"0.153","0.153",1
Poland,T - Mobile,487391,"0.153","0.153",1
Poland,T - Mobile,487807,"0.153","0.153",1
Poland,T - Mobile,487808,"0.153","0.153",1
Poland,T - Mobile,487809,"0.153","0.153",1
Poland,T - Mobile,48784,"0.153","0.153",1
Poland,T - Mobile,48787,"0.153","0.153",1
Poland,T - Mobile,48788,"0.153","0.153",1
Poland,T - Mobile,487951,"0.153","0.153",1
Poland,T - Mobile,487952,"0.153","0.153",1
Poland,T - Mobile,487953,"0.153","0.153",1
Poland,T - Mobile,487954,"0.153","0.153",1
Poland,T - Mobile,487955,"0.153","0.153",1
Poland,T - Mobile,48880,"0.153","0.153",1
Poland,T - Mobile,488810,"0.153","0.153",1
Poland,T - Mobile,488818,"0.153","0.153",1
Poland,T - Mobile,488819,"0.153","0.153",1
Poland,T - Mobile,48882,"0.153","0.153",1
Poland,T - Mobile,488833,"0.153","0.153",1
Poland,T - Mobile,488838,"0.153","0.153",1
Poland,T - Mobile,488841,"0.153","0.153",1
Poland,T - Mobile,488842,"0.153","0.153",1
Poland,T - Mobile,48886,"0.153","0.153",1
Poland,T - Mobile,48888,"0.153","0.153",1
Poland,T - Mobile,48889,"0.153","0.153",1
Poland,Warsaw Special,48209,"0.018","0.018",1
Poland,Warsaw,4822,"0.017","0.017",1
Poland,Special Services,48221180,1200,1200,1
Poland,Special Services,48221889,1200,1200,1
Poland,Special Services,482219888,1200,1200,1
Poland,Special Services,482219889,1200,1200,1
Poland,Special Services,482574090,1200,1200,1
Poland,Special Services,48333335,1200,1200,1
Poland,Special Services,4857942,1200,1200,1
Poland,Special Services,4857953,1200,1200,1
Poland,Special Services,48700000,1200,1200,1
Poland,Special Services,48700001,1200,1200,1
Poland,Special Services,4873993,1200,1200,1
Portugal,Mobile,35193,"0.431","0.431",1
Portugal,Mobile,35196,"0.431","0.431",1
Portugal,Landline,351,"0.008","0.008",1
Portugal,Mobile,351169,"0.308","0.308",1
Portugal,Mobile,3519,"0.323","0.323",1
Portugal,Mobile,35191,"0.431","0.431",1
Portugal,Mobile,351189,"0.308","0.308",1
Portugal,Mobile,35192,"0.431","0.431",1
Portugal,Mobile,351639,"0.323","0.323",1
Portugal,Mobile,351609,"0.323","0.323",1
Portugal,Mobile,3516009,"0.553","0.553",1
Portugal,Mobile,351659,"0.323","0.323",1
Portugal,Mobile,351669,"0.323","0.323",1
Puerto Rico,Landline,1787,"0.014","0.014",1
Puerto Rico,Landline,1939,"0.014","0.014",1
Qatar,Mobile,97412,"0.216","0.216",1
Qatar,Mobile,9742,"0.221","0.221",1
Qatar,Mobile,9743,"0.222","0.222",1
Qatar,Mobile,9745,"0.221","0.221",1
Qatar,Mobile,9747,"0.222","0.222",1
Qatar,Mobile,9746,"0.221","0.221",1
Qatar,Landline,974,"0.201","0.201",1
Reunion,Mobile,262692,"0.052","0.052",1
Reunion,Landline,262,"0.04","0.04",1
Reunion,Mobile,262693,"0.052","0.052",1
Romania,Special Services,40118,"0.602","0.602",1
Romania,Landline,40,"0.01","0.01",1
Romania,Bucharest,4021,"0.008","0.008",1
Romania,Folo,403,"0.008","0.008",1
Romania,Mobile,407,"0.028","0.028",1
Romania,Cosmote Mobile,4076,"0.028","0.028",1
Romania,Cosmote Mobile,40784,"0.028","0.028",1
Romania,Cosmote Mobile,40785,"0.028","0.028",1
Romania,Cosmote Mobile,40786,"0.028","0.028",1
Romania,Cosmote Mobile,40787,"0.028","0.028",1
Romania,Vodafone Mobile,4072,"0.026","0.026",1
Romania,Vodafone Mobile,4073,"0.026","0.026",1
Romania,Vodafone Mobile,40799,"0.026","0.026",1
Romania,Special Services,40312499,1200,1200,1
Romania,Special Services,4033751,1200,1200,1
